  
       RFOIL         Version 3.00
  
 Calculated polar for: final_airfoil_30                
  
 1  Reynolds number fixed
  
 xtrf =      0.05000000 (suction)     0.05000000 (pressure)
 Rot. Parameters:  f0 =      1.00000000 c/r =      0.00000000
 Mach =      0.00000000     Re =     18.00000000 e 6     Ncrit =      3.00000000
  
             alpha                CL                CD            Re(CL)                CM             S_xtr             P_xtr               CDp            I_stag            X_stag
  ------- -------- --------- --------- -------- ------- ------- -------- 
-0.24000000E+02    -0.98437893E+00     0.14757679E+00     0.18000000E+02    -0.24142927E-02     0.49757028E+00     0.24796460E-01     0.14402123E+00      88     0.70908949E-01
-0.22000000E+02    -0.89849627E+00     0.13420594E+00     0.18000000E+02    -0.16548581E-01     0.47270730E+00     0.27106943E-01     0.13051289E+00      90     0.57452310E-01
-0.20000002E+02    -0.80811501E+00     0.12091536E+00     0.18000000E+02    -0.28792027E-01     0.44244903E+00     0.30587450E-01     0.11708426E+00      91     0.51399473E-01
-0.18000000E+02    -0.71221161E+00     0.10764614E+00     0.18000000E+02    -0.39561108E-01     0.50000001E-01     0.35000961E-01     0.10312773E+00      93     0.40729549E-01
-0.16000002E+02    -0.61756366E+00     0.94476148E-01     0.18000000E+02    -0.48442814E-01     0.50000001E-01     0.40998254E-01     0.89855477E-01      95     0.31909395E-01
-0.15000001E+02    -0.55338198E+00     0.89796789E-01     0.18000000E+02    -0.53487558E-01     0.50000001E-01     0.43612979E-01     0.85154220E-01      97     0.24724068E-01
-0.14000001E+02    -0.50989509E+00     0.82562737E-01     0.18000000E+02    -0.56731403E-01     0.50000001E-01     0.47398828E-01     0.77864453E-01      98     0.21659561E-01
-0.13000001E+02    -0.46279657E+00     0.75788707E-01     0.18000000E+02    -0.59771858E-01     0.50000001E-01     0.50000001E-01     0.71028069E-01      99     0.18902510E-01
-0.12000000E+02    -0.41158846E+00     0.69440916E-01     0.18000000E+02    -0.62638015E-01     0.50000001E-01     0.50000001E-01     0.64606257E-01     100     0.16422195E-01
-0.11000001E+02    -0.35969582E+00     0.63341692E-01     0.18000000E+02    -0.65310329E-01     0.50000001E-01     0.50000001E-01     0.58437578E-01     101     0.14191027E-01
-0.10000001E+02    -0.30787537E+00     0.57366326E-01     0.18000000E+02    -0.67758329E-01     0.50000001E-01     0.50000001E-01     0.52395932E-01     103     0.10382049E-01
-0.90000000E+01    -0.26373535E+00     0.50694559E-01     0.18000000E+02    -0.70127524E-01     0.50000001E-01     0.50000001E-01     0.45649350E-01     104     0.87647028E-02
-0.80000010E+01    -0.21479972E+00     0.44997994E-01     0.18000000E+02    -0.71994908E-01     0.50000001E-01     0.50000001E-01     0.39891507E-01     106     0.60258354E-02
-0.70000014E+01    -0.17876594E+00     0.38509134E-01     0.18000000E+02    -0.73510401E-01     0.50000001E-01     0.50000001E-01     0.33328913E-01     107     0.48797717E-02
-0.60000000E+01    -0.16083637E+00     0.31617083E-01     0.18000000E+02    -0.73949412E-01     0.50000001E-01     0.50000001E-01     0.26356112E-01     108     0.38694614E-02
-0.50000010E+01    -0.24374223E+00     0.11512537E-01     0.18000000E+02    -0.95610403E-01     0.50000001E-01     0.50000001E-01     0.56617614E-02     108     0.38694614E-02
-0.40000014E+01    -0.11463337E+00     0.10993386E-01     0.18000000E+02    -0.10076856E+00     0.50000001E-01     0.50000001E-01     0.50941613E-02     110     0.22266337E-02
-0.30000000E+01     0.13718855E-01     0.10673806E-01     0.18000000E+02    -0.10525520E+00     0.50000001E-01     0.50000001E-01     0.47371346E-02     113     0.62980043E-03
-0.20000007E+01     0.14143895E+00     0.10476871E-01     0.18000000E+02    -0.10932341E+00     0.50000001E-01     0.50000001E-01     0.45096623E-02     115     0.10954578E-03
-0.10000012E+01     0.26841846E+00     0.10372739E-01     0.18000000E+02    -0.11304463E+00     0.50000001E-01     0.50000001E-01     0.43805628E-02     117     0.11261218E-04
 0.00000000E+00     0.39449140E+00     0.10347143E-01     0.18000000E+02    -0.11643606E+00     0.50000001E-01     0.50000001E-01     0.43349229E-02     120     0.54549129E-03
 0.99999946E+00     0.51945585E+00     0.10391993E-01     0.18000000E+02    -0.11949249E+00     0.50000001E-01     0.50000001E-01     0.43643541E-02     122     0.13833776E-02
 0.19999989E+01     0.64308375E+00     0.10502826E-01     0.18000000E+02    -0.12219242E+00     0.50000001E-01     0.50000001E-01     0.44642915E-02     124     0.26525173E-02
 0.29999983E+01     0.76510280E+00     0.10677630E-01     0.18000000E+02    -0.12450196E+00     0.50000001E-01     0.50000001E-01     0.46327286E-02     126     0.43878164E-02
 0.39999995E+01     0.88517153E+00     0.10915926E-01     0.18000000E+02    -0.12637323E+00     0.50000001E-01     0.50000001E-01     0.48692957E-02     128     0.66263387E-02
 0.49999990E+01     0.10028460E+01     0.11219150E-01     0.18000000E+02    -0.12773427E+00     0.50000001E-01     0.50000001E-01     0.51756869E-02     130     0.94125941E-02
 0.60000000E+01     0.11175032E+01     0.11590764E-01     0.18000000E+02    -0.12848169E+00     0.50000001E-01     0.50000001E-01     0.55557326E-02     132     0.12803853E-01
 0.69999981E+01     0.12276586E+01     0.12059329E-01     0.18000000E+02    -0.12835538E+00     0.48853409E-01     0.50000001E-01     0.60327868E-02     133     0.14749289E-01
 0.79999990E+01     0.13269005E+01     0.12759561E-01     0.18000000E+02    -0.12617616E+00     0.40786475E-01     0.50000001E-01     0.67137689E-02     135     0.19199364E-01
 0.90000000E+01     0.13956244E+01     0.13603787E-01     0.18000000E+02    -0.11804650E+00     0.35337027E-01     0.50000001E-01     0.75680399E-02     136     0.21733807E-01
 0.99999981E+01     0.14696159E+01     0.14947591E-01     0.18000000E+02    -0.11174188E+00     0.30773655E-01     0.50000001E-01     0.89299120E-02     138     0.27514795E-01
 0.10999999E+02     0.15294825E+01     0.16836707E-01     0.18000000E+02    -0.10394306E+00     0.27276739E-01     0.50000001E-01     0.10861738E-01     139     0.30807298E-01
 0.12000000E+02     0.15658216E+01     0.20099966E-01     0.18000000E+02    -0.94683766E-01     0.25467779E-01     0.50000001E-01     0.14218418E-01     140     0.34403931E-01
 0.12999998E+02     0.15262707E+01     0.30331837E-01     0.18000000E+02    -0.85503936E-01     0.23619022E-01     0.50000001E-01     0.24718134E-01     140     0.34403931E-01
 0.13999999E+02     0.12355613E+01     0.67250885E-01     0.18000000E+02    -0.82941666E-01     0.25688972E-01     0.50000001E-01     0.62380161E-01     139     0.30807298E-01
