  
       RFOIL         Version 3.00
  
 Calculated polar for: riso-p-23                       
  
 1  Reynolds number fixed
  
 xtrf =      0.05000000 (suction)     0.05000000 (pressure)
 Rot. Parameters:  f0 =      1.00000000 c/r =      0.00000000
 Mach =      0.00000000     Re =     13.00000000 e 6     Ncrit =      3.00000000
  
             alpha                CL                CD            Re(CL)                CM             S_xtr             P_xtr               CDp            I_stag            X_stag
  ------- -------- --------- --------- -------- ------- ------- -------- 
-0.21500002E+02    -0.97711611E+00     0.14323294E+00     0.13000000E+02     0.21785660E-01     0.55460465E+00     0.40325592E-02     0.13988531E+00      96     0.64936131E-01
-0.20500000E+02    -0.95796388E+00     0.13125151E+00     0.13000000E+02     0.11489799E-01     0.54689503E+00     0.46069100E-02     0.12779696E+00      97     0.57897985E-01
-0.19500000E+02    -0.93757224E+00     0.11940639E+00     0.13000000E+02     0.21011867E-02     0.53238696E+00     0.46911230E-02     0.11581272E+00      97     0.57897985E-01
-0.18500002E+02    -0.92019498E+00     0.10728131E+00     0.13000000E+02    -0.66084438E-02     0.52594548E+00     0.50195102E-02     0.10356796E+00      98     0.51146220E-01
-0.17500000E+02    -0.90985894E+00     0.93945935E-01     0.13000000E+02    -0.15207178E-01     0.51677388E+00     0.52959970E-02     0.90083674E-01      98     0.51146220E-01
-0.16500000E+02    -0.89519006E+00     0.81089519E-01     0.13000000E+02    -0.23957226E-01     0.50000001E-01     0.55982275E-02     0.76347254E-01      99     0.44726714E-01
-0.16000002E+02    -0.87492341E+00     0.79210155E-01     0.13000000E+02    -0.27805548E-01     0.50000001E-01     0.57100258E-02     0.74428290E-01      99     0.44726714E-01
-0.15500001E+02    -0.87402165E+00     0.73441178E-01     0.13000000E+02    -0.31104624E-01     0.50000001E-01     0.61162184E-02     0.68578362E-01      99     0.44726714E-01
-0.15000001E+02    -0.86607498E+00     0.68414703E-01     0.13000000E+02    -0.33751499E-01     0.50000001E-01     0.62284367E-02     0.63480042E-01     100     0.38694371E-01
-0.14500000E+02    -0.85914105E+00     0.62948234E-01     0.13000000E+02    -0.36353543E-01     0.50000001E-01     0.63973456E-02     0.57940286E-01     100     0.38694371E-01
-0.14000001E+02    -0.85163593E+00     0.57341442E-01     0.13000000E+02    -0.38717140E-01     0.50000001E-01     0.66892006E-02     0.52260917E-01     100     0.38694371E-01
-0.13500001E+02    -0.83873135E+00     0.52466411E-01     0.13000000E+02    -0.40594026E-01     0.50000001E-01     0.69251861E-02     0.47326796E-01     100     0.38694371E-01
-0.13000001E+02    -0.82767838E+00     0.47289986E-01     0.13000000E+02    -0.42376716E-01     0.50000001E-01     0.72327880E-02     0.42087689E-01     101     0.33107746E-01
-0.12500001E+02    -0.81285810E+00     0.42693272E-01     0.13000000E+02    -0.43784302E-01     0.50000001E-01     0.75325505E-02     0.37437931E-01     101     0.33107746E-01
-0.12000000E+02    -0.79886562E+00     0.38010452E-01     0.13000000E+02    -0.45042839E-01     0.50000001E-01     0.79862364E-02     0.32702252E-01     101     0.33107746E-01
-0.11500001E+02    -0.78058499E+00     0.33944182E-01     0.13000000E+02    -0.46019349E-01     0.50000001E-01     0.83703902E-02     0.28588481E-01     102     0.28019428E-01
-0.11000001E+02    -0.76468498E+00     0.30341120E-01     0.13000000E+02    -0.46853248E-01     0.50000001E-01     0.90694577E-02     0.24936223E-01     102     0.28019428E-01
-0.10500001E+02    -0.74527967E+00     0.27707104E-01     0.13000000E+02    -0.47348775E-01     0.50000001E-01     0.94891852E-02     0.22262495E-01     103     0.23464572E-01
-0.10000001E+02    -0.72916079E+00     0.25002647E-01     0.13000000E+02    -0.47739636E-01     0.50000001E-01     0.10358670E-01     0.19516809E-01     103     0.23464572E-01
-0.95000010E+01    -0.70902354E+00     0.22826442E-01     0.13000000E+02    -0.47810517E-01     0.50000001E-01     0.10208185E-01     0.17300192E-01     103     0.23464572E-01
-0.90000000E+01    -0.69447446E+00     0.20426169E-01     0.13000000E+02    -0.47729563E-01     0.50000001E-01     0.11688254E-01     0.14862369E-01     104     0.19451663E-01
-0.85000019E+01    -0.68789172E+00     0.18266056E-01     0.13000000E+02    -0.45688555E-01     0.50000001E-01     0.11939404E-01     0.12663988E-01     104     0.19451663E-01
-0.80000010E+01    -0.64458656E+00     0.16476881E-01     0.13000000E+02    -0.49451571E-01     0.50000001E-01     0.13848973E-01     0.10840520E-01     104     0.19451663E-01
-0.75000005E+01    -0.58504283E+00     0.15027760E-01     0.13000000E+02    -0.55096857E-01     0.50000001E-01     0.15961030E-01     0.93632285E-02     105     0.15962293E-01
-0.70000014E+01    -0.51591510E+00     0.13720225E-01     0.13000000E+02    -0.62113408E-01     0.50000001E-01     0.20631704E-01     0.80326516E-02     106     0.12957933E-01
-0.65000010E+01    -0.43947163E+00     0.14634921E-01     0.13000000E+02    -0.72140224E-01     0.50000001E-01     0.29365432E-01     0.88730128E-02     107     0.10389589E-01
-0.60000000E+01    -0.35844496E+00     0.13431008E-01     0.13000000E+02    -0.80406897E-01     0.50000001E-01     0.40634453E-01     0.76633496E-02     107     0.10389589E-01
-0.55000014E+01    -0.27865699E+00     0.12543323E-01     0.13000000E+02    -0.87708890E-01     0.50000001E-01     0.50000001E-01     0.67600138E-02     108     0.82058655E-02
-0.50000010E+01    -0.20289955E+00     0.11973398E-01     0.13000000E+02    -0.93475230E-01     0.50000001E-01     0.50000001E-01     0.61465763E-02     109     0.63598542E-02
-0.45000000E+01    -0.12799013E+00     0.11500120E-01     0.13000000E+02    -0.98856181E-01     0.50000001E-01     0.50000001E-01     0.56296899E-02     110     0.48105102E-02
-0.40000014E+01    -0.54016612E-01     0.11104302E-01     0.13000000E+02    -0.10387097E+00     0.50000001E-01     0.50000001E-01     0.51897503E-02     111     0.35236336E-02
-0.35000007E+01     0.16319973E-01     0.10883261E-01     0.13000000E+02    -0.10772944E+00     0.50000001E-01     0.50000001E-01     0.49377731E-02     112     0.24713613E-02
-0.30000000E+01     0.84509291E-01     0.10762919E-01     0.13000000E+02    -0.11091473E+00     0.50000001E-01     0.50000001E-01     0.47954470E-02     113     0.16311439E-02
-0.25000012E+01     0.15200140E+00     0.10680207E-01     0.13000000E+02    -0.11387941E+00     0.50000001E-01     0.50000001E-01     0.46934858E-02     114     0.98378817E-03
-0.20000007E+01     0.21893494E+00     0.10628067E-01     0.13000000E+02    -0.11667146E+00     0.50000001E-01     0.50000001E-01     0.46243314E-02     115     0.51328121E-03
-0.15000000E+01     0.28539038E+00     0.10602270E-01     0.13000000E+02    -0.11931968E+00     0.50000001E-01     0.50000001E-01     0.45835651E-02     116     0.20334902E-03
-0.10000012E+01     0.35141689E+00     0.10599882E-01     0.13000000E+02    -0.12184244E+00     0.50000001E-01     0.50000001E-01     0.45679212E-02     117     0.36281552E-04
