  
       RFOIL         Version 3.00
  
 Calculated polar for: riso-a-21                       
  
 1  Reynolds number fixed
  
 xtrf =      1.00000000 (suction)     1.00000000 (pressure)
 Rot. Parameters:  f0 =      1.00000000 c/r =      0.00000000
 Mach =      0.00000000     Re =     12.00000000 e 6     Ncrit =      9.00000000
  
             alpha                CL                CD            Re(CL)                CM             S_xtr             P_xtr               CDp            I_stag            X_stag
  ------- -------- --------- --------- -------- ------- ------- -------- 
-0.21000000E+02    -0.11836836E+01     0.12670507E+00     0.12000000E+02     0.45711365E-01     0.77489823E+00     0.76604709E-02     0.12420400E+00      99     0.73919691E-01
-0.20000002E+02    -0.11712443E+01     0.11425260E+00     0.12000000E+02     0.35834692E-01     0.73584020E+00     0.80875708E-02     0.11155733E+00      99     0.73919691E-01
-0.19000002E+02    -0.11638104E+01     0.10117613E+00     0.12000000E+02     0.26555983E-01     0.70453757E+00     0.83704544E-02     0.98289788E-01     100     0.66534407E-01
-0.18000000E+02    -0.11732000E+01     0.86332969E-01     0.12000000E+02     0.17008200E-01     0.67561418E+00     0.85857790E-02     0.83223894E-01     100     0.66534407E-01
-0.17500000E+02    -0.11747161E+01     0.82803056E-01     0.12000000E+02     0.11139773E-01     0.66206652E+00     0.87186936E-02     0.79589576E-01     100     0.66534407E-01
-0.17000002E+02    -0.12321146E+01     0.72362371E-01     0.12000000E+02     0.43601063E-02     0.65469211E+00     0.87012257E-02     0.68952195E-01     100     0.66534407E-01
-0.16000002E+02    -0.15316330E+01     0.27678885E-01     0.12000000E+02    -0.17429259E-01     0.65683341E+00     0.84042391E-02     0.23368539E-01      99     0.73919691E-01
-0.15500001E+02    -0.15395011E+01     0.19152040E-01     0.12000000E+02    -0.21939127E-01     0.63858438E+00     0.85152322E-02     0.14579965E-01     100     0.66534407E-01
-0.15000001E+02    -0.14917839E+01     0.17711323E-01     0.12000000E+02    -0.22735687E-01     0.61541057E+00     0.86960346E-02     0.13060300E-01     100     0.66534407E-01
-0.14500000E+02    -0.14396482E+01     0.16695917E-01     0.12000000E+02    -0.23471070E-01     0.59402215E+00     0.87905983E-02     0.11981482E-01     101     0.59306033E-01
-0.14000001E+02    -0.13861598E+01     0.15683066E-01     0.12000000E+02    -0.24333512E-01     0.56749439E+00     0.92263464E-02     0.10892536E-01     101     0.59306033E-01
-0.13500001E+02    -0.13307643E+01     0.14798893E-01     0.12000000E+02    -0.25270414E-01     0.54457122E+00     0.98192217E-02     0.99509005E-02     102     0.52300081E-01
-0.13000001E+02    -0.12736924E+01     0.14079465E-01     0.12000000E+02    -0.26258092E-01     0.51898766E+00     0.10225218E-01     0.91719460E-02     102     0.52300081E-01
-0.12500001E+02    -0.12154688E+01     0.13470712E-01     0.12000000E+02    -0.27266579E-01     0.49937907E+00     0.10615259E-01     0.85157491E-02     102     0.52300081E-01
-0.12000000E+02    -0.11563253E+01     0.12980672E-01     0.12000000E+02    -0.28293224E-01     0.47912931E+00     0.10868262E-01     0.79746153E-02     103     0.45599289E-01
-0.11500001E+02    -0.10967395E+01     0.12436252E-01     0.12000000E+02    -0.29405950E-01     0.46442050E+00     0.11540267E-01     0.73914565E-02     104     0.39297789E-01
-0.11000001E+02    -0.10365454E+01     0.11945386E-01     0.12000000E+02    -0.30572642E-01     0.44856653E+00     0.12247556E-01     0.68664090E-02     104     0.39297789E-01
-0.10500001E+02    -0.97586036E+00     0.11517432E-01     0.12000000E+02    -0.31737495E-01     0.43714380E+00     0.12905854E-01     0.64158570E-02     105     0.33488099E-01
-0.10000001E+02    -0.91478336E+00     0.11169879E-01     0.12000000E+02    -0.32897580E-01     0.42503324E+00     0.13466463E-01     0.60394569E-02     105     0.33488099E-01
-0.95000010E+01    -0.85331637E+00     0.10782080E-01     0.12000000E+02    -0.34140680E-01     0.41569734E+00     0.14563066E-01     0.56347894E-02     106     0.28242392E-01
-0.90000000E+01    -0.79156339E+00     0.10449307E-01     0.12000000E+02    -0.35394542E-01     0.40573326E+00     0.15508733E-01     0.52876989E-02     106     0.28242392E-01
-0.85000019E+01    -0.72960240E+00     0.10171750E-01     0.12000000E+02    -0.36633540E-01     0.39770076E+00     0.16368531E-01     0.49902615E-02     107     0.23596864E-01
-0.80000010E+01    -0.66736019E+00     0.98758619E-02     0.12000000E+02    -0.37937116E-01     0.38959157E+00     0.18085727E-01     0.46906336E-02     107     0.23596864E-01
-0.75000005E+01    -0.60502571E+00     0.96364403E-02     0.12000000E+02    -0.39205588E-01     0.38308039E+00     0.19213479E-01     0.44449139E-02     108     0.19546764E-01
-0.70000014E+01    -0.54245692E+00     0.93967933E-02     0.12000000E+02    -0.40521737E-01     0.37658191E+00     0.21229306E-01     0.42023975E-02     109     0.16055042E-01
-0.65000010E+01    -0.47979882E+00     0.91955131E-02     0.12000000E+02    -0.41839704E-01     0.36980078E+00     0.23253759E-01     0.39949650E-02     109     0.16055042E-01
-0.60000000E+01    -0.41698736E+00     0.89899516E-02     0.12000000E+02    -0.43175980E-01     0.36445510E+00     0.26045583E-01     0.38012522E-02     110     0.13065724E-01
