  
       RFOIL         Version 3.00
  
 Calculated polar for: riso-a-30                       
  
 1  Reynolds number fixed
  
 xtrf =      1.00000000 (suction)     1.00000000 (pressure)
 Rot. Parameters:  f0 =      1.00000000 c/r =      0.00000000
 Mach =      0.00000000     Re =     18.00000000 e 6     Ncrit =      9.00000000
  
             alpha                CL                CD            Re(CL)                CM             S_xtr             P_xtr               CDp            I_stag            X_stag
  ------- -------- --------- --------- -------- ------- ------- -------- 
-0.18500002E+02    -0.75354481E+00     0.15107790E+00     0.18000000E+02     0.33158913E-01     0.45688385E+00     0.94812587E-02     0.14747979E+00      96     0.41130662E-01
-0.16500000E+02    -0.67539889E+00     0.13333623E+00     0.18000000E+02     0.19639853E-01     0.43825680E+00     0.12796254E-01     0.12962542E+00      98     0.30089624E-01
-0.15500001E+02    -0.63937306E+00     0.12376881E+00     0.18000000E+02     0.13363698E-01     0.43183967E+00     0.16287558E-01     0.12001546E+00      98     0.30089624E-01
-0.14500000E+02    -0.60958403E+00     0.11302128E+00     0.18000000E+02     0.71721352E-02     0.42395231E+00     0.20836674E-01     0.10920120E+00      99     0.25369020E-01
-0.11000001E+02    -0.83720559E+00     0.49536396E-01     0.18000000E+02    -0.11461372E-01     0.41171211E+00     0.20272751E+00     0.45989763E-01     100     0.21196432E-01
-0.10500001E+02    -0.85074717E+00     0.44557173E-01     0.18000000E+02    -0.12198700E-01     0.40860245E+00     0.21870069E+00     0.41034069E-01     100     0.21196432E-01
-0.10000001E+02    -0.84720379E+00     0.40987112E-01     0.18000000E+02    -0.12824454E-01     0.40561900E+00     0.23187096E+00     0.37487827E-01     100     0.21196432E-01
-0.95000010E+01    -0.84415030E+00     0.37357096E-01     0.18000000E+02    -0.13471110E-01     0.40284222E+00     0.24206935E+00     0.33859242E-01     101     0.17550979E-01
-0.90000000E+01    -0.82454085E+00     0.34731183E-01     0.18000000E+02    -0.14216701E-01     0.39924249E+00     0.24842533E+00     0.31224594E-01     101     0.17550979E-01
-0.85000019E+01    -0.80597347E+00     0.32068979E-01     0.18000000E+02    -0.14865652E-01     0.39627567E+00     0.25507995E+00     0.28555285E-01     101     0.17550979E-01
-0.80000010E+01    -0.79359567E+00     0.28819354E-01     0.18000000E+02    -0.15397691E-01     0.39304763E+00     0.26206049E+00     0.25293538E-01     102     0.14393941E-01
-0.75000005E+01    -0.76989341E+00     0.26211785E-01     0.18000000E+02    -0.15915787E-01     0.39050901E+00     0.26735449E+00     0.22672592E-01     102     0.14393941E-01
-0.70000014E+01    -0.76068276E+00     0.22423903E-01     0.18000000E+02    -0.15947791E-01     0.38718075E+00     0.27172577E+00     0.18855233E-01     103     0.11677340E-01
-0.65000010E+01    -0.70388138E+00     0.20071791E-01     0.18000000E+02    -0.21922963E-01     0.38326508E+00     0.27688694E+00     0.16473826E-01     103     0.11677340E-01
-0.60000000E+01    -0.63199091E+00     0.17742280E-01     0.18000000E+02    -0.30250385E-01     0.38014239E+00     0.28177425E+00     0.14128317E-01     104     0.93517071E-02
-0.55000014E+01    -0.55658841E+00     0.16141977E-01     0.18000000E+02    -0.37408676E-01     0.37586239E+00     0.28418079E+00     0.12484438E-01     105     0.73701390E-02
-0.50000010E+01    -0.47498405E+00     0.14494287E-01     0.18000000E+02    -0.45817424E-01     0.37202126E+00     0.28795764E+00     0.10813120E-01     106     0.56917076E-02
-0.45000000E+01    -0.39279580E+00     0.13177820E-01     0.18000000E+02    -0.53697985E-01     0.36819005E+00     0.29068312E+00     0.94682863E-02     107     0.42816657E-02
-0.40000014E+01    -0.31378713E+00     0.12303622E-01     0.18000000E+02    -0.60199182E-01     0.36456433E+00     0.29335231E+00     0.85630286E-02     108     0.31112216E-02
-0.35000007E+01    -0.22940145E+00     0.11323582E-01     0.18000000E+02    -0.68057731E-01     0.36056542E+00     0.29681396E+00     0.75614965E-02     109     0.21568295E-02
-0.30000000E+01    -0.14408885E+00     0.10485902E-01     0.18000000E+02    -0.75943530E-01     0.35738105E+00     0.30056590E+00     0.67003248E-02     111     0.82041317E-03
-0.25000012E+01    -0.62178012E-01     0.99025266E-02     0.18000000E+02    -0.82704723E-01     0.35381442E+00     0.30392626E+00     0.60865656E-02     112     0.40711535E-03
-0.20000007E+01     0.22380061E-01     0.93255406E-02     0.18000000E+02    -0.90066716E-01     0.35014623E+00     0.30761528E+00     0.54904735E-02     113     0.14339299E-03
-0.15000000E+01     0.10215735E+00     0.89531261E-02     0.18000000E+02    -0.96041635E-01     0.34717032E+00     0.31080794E+00     0.50912090E-02     115     0.17510698E-04
