  
       RFOIL         Version 3.00
  
 Calculated polar for: FFA-W3-241                      
  
 1  Reynolds number fixed
  
 xtrf =      0.05000000 (suction)     0.05000000 (pressure)
 Rot. Parameters:  f0 =      1.00000000 c/r =      0.00000000
 Mach =      0.00000000     Re =     13.00000000 e 6     Ncrit =      3.00000000
  
             alpha                CL                CD            Re(CL)                CM             S_xtr             P_xtr               CDp            I_stag            X_stag
  ------- -------- --------- --------- -------- ------- ------- -------- 
-0.22000000E+02    -0.11255701E+01     0.13956130E+00     0.13000000E+02     0.33942349E-01     0.69904101E+00     0.10978823E-01     0.13647389E+00      91     0.66595800E-01
-0.21000000E+02    -0.11038076E+01     0.12803996E+00     0.13000000E+02     0.24266506E-01     0.64176029E+00     0.11603374E-01     0.12472206E+00      92     0.60356725E-01
-0.20000002E+02    -0.10810206E+01     0.11696949E+00     0.13000000E+02     0.15869435E-01     0.62250614E+00     0.12195490E-01     0.11351487E+00      93     0.54379698E-01
-0.19000002E+02    -0.10575289E+01     0.10606316E+00     0.13000000E+02     0.82820030E-02     0.59031266E+00     0.13319029E-01     0.10244381E+00      93     0.54379698E-01
-0.18000000E+02    -0.10268768E+01     0.95401555E-01     0.13000000E+02     0.20558524E-03     0.50000001E-01     0.14347845E-01     0.90834327E-01      94     0.48688255E-01
-0.17500000E+02    -0.98998541E+00     0.93329951E-01     0.13000000E+02    -0.39477786E-02     0.50000001E-01     0.15353529E-01     0.88763393E-01      94     0.48688255E-01
-0.16500000E+02    -0.98935658E+00     0.80254830E-01     0.13000000E+02    -0.80001345E-02     0.50000001E-01     0.16371723E-01     0.75521842E-01      95     0.43307927E-01
-0.16000002E+02    -0.96462464E+00     0.79999372E-01     0.13000000E+02    -0.11095040E-01     0.50000001E-01     0.17069053E-01     0.75239703E-01      95     0.43307927E-01
-0.15500001E+02    -0.95191157E+00     0.76290034E-01     0.13000000E+02    -0.13084627E-01     0.50000001E-01     0.17629344E-01     0.71472123E-01      96     0.38263757E-01
-0.15000001E+02    -0.94031471E+00     0.72500430E-01     0.13000000E+02    -0.14992152E-01     0.50000001E-01     0.19004960E-01     0.67633875E-01      96     0.38263757E-01
-0.14500000E+02    -0.92481118E+00     0.68896033E-01     0.13000000E+02    -0.16694689E-01     0.50000001E-01     0.19104287E-01     0.63972577E-01      97     0.33577733E-01
-0.14000001E+02    -0.91161871E+00     0.64970173E-01     0.13000000E+02    -0.18319311E-01     0.50000001E-01     0.20596012E-01     0.60000937E-01      97     0.33577733E-01
-0.13500001E+02    -0.89650309E+00     0.61015144E-01     0.13000000E+02    -0.19772576E-01     0.50000001E-01     0.21556763E-01     0.55996500E-01      97     0.33577733E-01
-0.13000001E+02    -0.88241464E+00     0.56695424E-01     0.13000000E+02    -0.21181773E-01     0.50000001E-01     0.22393707E-01     0.51627193E-01      98     0.29265584E-01
-0.12500001E+02    -0.86952180E+00     0.52180503E-01     0.13000000E+02    -0.22444194E-01     0.50000001E-01     0.24234107E-01     0.47066662E-01      98     0.29265584E-01
-0.12000000E+02    -0.85184240E+00     0.48065390E-01     0.13000000E+02    -0.23459099E-01     0.50000001E-01     0.25165431E-01     0.42907447E-01      98     0.29265584E-01
-0.11500001E+02    -0.83684570E+00     0.43654833E-01     0.13000000E+02    -0.24330752E-01     0.50000001E-01     0.27466152E-01     0.38462169E-01      99     0.25334336E-01
-0.11000001E+02    -0.81985980E+00     0.39302852E-01     0.13000000E+02    -0.25134949E-01     0.50000001E-01     0.29021969E-01     0.34068029E-01      99     0.25334336E-01
-0.10500001E+02    -0.80710065E+00     0.34508113E-01     0.13000000E+02    -0.25775664E-01     0.50000001E-01     0.30543359E-01     0.29229017E-01     100     0.21781191E-01
-0.10000001E+02    -0.78945643E+00     0.30336859E-01     0.13000000E+02    -0.26181517E-01     0.50000001E-01     0.31659350E-01     0.25016874E-01     100     0.21781191E-01
-0.95000010E+01    -0.78279275E+00     0.25610082E-01     0.13000000E+02    -0.26375717E-01     0.50000001E-01     0.35476841E-01     0.20255461E-01     100     0.21781191E-01
-0.90000000E+01    -0.77817696E+00     0.22423957E-01     0.13000000E+02    -0.26259467E-01     0.50000001E-01     0.38991421E-01     0.17030213E-01     101     0.18594086E-01
