  
       RFOIL         Version 3.00
  
 Calculated polar for: FFA-W3-270                      
  
 1  Reynolds number fixed
  
 xtrf =      1.00000000 (suction)     1.00000000 (pressure)
 Rot. Parameters:  f0 =      1.00000000 c/r =      0.00000000
 Mach =      0.00000000     Re =     16.00000000 e 6     Ncrit =      9.00000000
  
             alpha                CL                CD            Re(CL)                CM             S_xtr             P_xtr               CDp            I_stag            X_stag
  ------- -------- --------- --------- -------- ------- ------- -------- 
-0.20000002E+02    -0.10553417E+01     0.12378222E+00     0.16000000E+02     0.20469680E-01     0.10000000E+01     0.34379907E-01     0.12158555E+00      90     0.51306028E-01
-0.19000002E+02    -0.10315464E+01     0.11293373E+00     0.16000000E+02     0.13231379E-01     0.79288626E+00     0.37697777E-01     0.11009686E+00      90     0.51306028E-01
-0.18000000E+02    -0.10069636E+01     0.10214865E+00     0.16000000E+02     0.64020413E-02     0.72254193E+00     0.41779518E-01     0.99065758E-01      91     0.46229847E-01
-0.17500000E+02    -0.96466720E+00     0.10081531E+00     0.16000000E+02     0.16951864E-02     0.69464934E+00     0.45519102E-01     0.97710013E-01      92     0.41425724E-01
-0.16500000E+02    -0.97241879E+00     0.86206809E-01     0.16000000E+02    -0.23351284E-02     0.66000432E+00     0.50542992E-01     0.82894087E-01      92     0.41425724E-01
-0.16000002E+02    -0.94353390E+00     0.83020814E-01     0.16000000E+02    -0.55361986E-02     0.63906205E+00     0.54267783E-01     0.79673298E-01      93     0.36909841E-01
-0.15500001E+02    -0.94022417E+00     0.76792791E-01     0.16000000E+02    -0.79487050E-02     0.62646079E+00     0.57888038E-01     0.73378548E-01      93     0.36909841E-01
-0.15000001E+02    -0.93281716E+00     0.71344987E-01     0.16000000E+02    -0.99933138E-02     0.61150473E+00     0.63287288E-01     0.67878865E-01      93     0.36909841E-01
-0.14500000E+02    -0.92350489E+00     0.66272616E-01     0.16000000E+02    -0.11850607E-01     0.60035914E+00     0.68614095E-01     0.62765099E-01      94     0.32696072E-01
-0.14000001E+02    -0.91422480E+00     0.61310720E-01     0.16000000E+02    -0.13614254E-01     0.58740032E+00     0.74654669E-01     0.57760790E-01      94     0.32696072E-01
-0.13500001E+02    -0.91550040E+00     0.55269122E-01     0.16000000E+02    -0.15518351E-01     0.57795417E+00     0.83273456E-01     0.51687066E-01      94     0.32696072E-01
-0.13000001E+02    -0.90806049E+00     0.50473824E-01     0.16000000E+02    -0.16914457E-01     0.56631529E+00     0.91966867E-01     0.46866931E-01      95     0.28793938E-01
-0.12500001E+02    -0.91405350E+00     0.44557150E-01     0.16000000E+02    -0.18334182E-01     0.55775094E+00     0.10525896E+00     0.40943857E-01      95     0.28793938E-01
-0.12000000E+02    -0.90502197E+00     0.40293194E-01     0.16000000E+02    -0.19343616E-01     0.54786730E+00     0.11422577E+00     0.36662608E-01      95     0.28793938E-01
-0.11500001E+02    -0.92507547E+00     0.33907771E-01     0.16000000E+02    -0.20165652E-01     0.54105377E+00     0.13602124E+00     0.30316511E-01      96     0.25207303E-01
-0.11000001E+02    -0.93112510E+00     0.29031053E-01     0.16000000E+02    -0.20650268E-01     0.53100353E+00     0.15045930E+00     0.25433384E-01      96     0.25207303E-01
-0.10500001E+02    -0.93199009E+00     0.24853103E-01     0.16000000E+02    -0.20962104E-01     0.52394485E+00     0.16022840E+00     0.21236621E-01      96     0.25207303E-01
-0.10000001E+02    -0.96967918E+00     0.19039756E-01     0.16000000E+02    -0.20113586E-01     0.51610601E+00     0.17886524E+00     0.15419326E-01      96     0.25207303E-01
-0.95000010E+01    -0.96739060E+00     0.14656700E-01     0.16000000E+02    -0.23691189E-01     0.50783974E+00     0.19037722E+00     0.10985804E-01      97     0.21934023E-01
